frame,has_traffic_light,has_pedestrian,has_vehicle,px_traffic_light,px_pedestrian,px_vehicle
009000,True,True,True,431,58,3211
009010,True,True,True,552,63,505
009020,True,True,False,73,95,22
009030,True,True,False,142,181,0
009040,False,True,False,0,695,0
009050,False,False,True,10,15,1336
009060,False,False,True,12,26,6546
009070,False,False,False,13,21,32
009080,False,True,False,13,58,34
009090,False,True,True,26,48,44
009100,False,True,True,26,273,145
009110,False,True,True,36,364,139
009120,True,True,True,41,667,415
009130,True,False,True,96,0,575
009140,True,False,True,362,0,310
009150,True,False,True,409,0,163
009160,True,False,True,604,0,142
009170,False,False,True,30,0,129
009180,False,False,True,32,0,199
009190,True,False,True,63,0,282
009200,True,True,True,193,41,1083
009210,True,True,True,54,65,3124
009220,True,True,True,93,141,13266
009230,True,True,True,190,518,1274
009240,True,False,True,488,27,479
009250,False,True,True,27,42,664
009260,False,True,True,38,57,1136
009270,True,True,True,55,194,273
009280,True,False,True,560,10,498
009290,False,False,True,29,10,1593
009300,False,False,True,30,19,8108
009310,True,False,True,47,4,3651
009320,True,False,True,58,0,11412
009330,True,False,True,51,0,16455
009340,True,False,True,52,0,16520
009350,True,False,True,52,0,16410
009360,True,False,True,52,0,16404
009370,True,False,True,52,0,16425
009380,True,False,True,52,10,16386
009390,True,False,True,52,26,16386
009400,True,False,True,52,0,16386
009410,True,False,True,52,6,16386
009420,True,False,True,52,0,16386
009430,True,False,True,52,0,16386
009440,True,False,True,52,1,16385
009450,True,False,True,52,24,16386
009460,True,False,True,52,1,16386
009470,True,False,True,57,31,10926
009480,True,False,True,78,8,3419
009490,True,False,True,120,31,3073
009500,True,False,True,246,0,3115
009510,True,False,True,485,0,3058
009520,True,False,True,3754,0,3480
009530,True,False,True,52,0,4330
009540,True,False,False,109,0,0
009550,False,False,False,0,0,0
009560,False,False,True,0,0,65
009570,False,False,False,0,0,35
009580,False,False,True,0,0,46
009590,False,False,True,0,0,52
009600,False,False,True,0,0,134
009610,False,False,True,0,0,435
009620,False,False,True,0,0,2306
009630,False,False,True,0,0,119
009640,False,False,False,0,0,11
009650,False,False,False,0,0,0
009660,False,False,False,0,0,0
009670,False,False,False,0,0,0
009680,False,False,False,0,0,0
009690,False,False,True,13,39,95
009700,False,True,True,22,54,116
009710,False,True,True,23,113,145
009720,True,True,True,42,324,132
009730,True,False,True,126,17,130
009740,True,False,True,304,21,110
009750,True,False,True,305,20,79
009760,True,False,True,305,21,63
009770,True,False,True,305,18,63
009780,True,False,True,305,15,63
009790,True,False,True,305,13,69
009800,True,False,True,305,9,81
009810,True,False,True,305,10,77
009820,True,False,True,305,10,73
009830,True,False,True,305,10,77
009840,True,False,True,305,11,72
009850,True,False,True,305,10,80
009860,True,False,True,305,11,80
009870,True,False,True,305,9,86
009880,True,False,True,305,9,89
009890,True,False,True,305,10,89
009900,True,False,True,305,6,97
009910,True,False,True,305,5,96
009920,True,False,True,305,4,94
009930,True,False,True,305,7,202
009940,True,False,True,305,7,312
009950,True,False,True,305,5,350
009960,True,False,True,305,10,565
009970,True,False,True,305,9,90
009980,True,False,True,305,11,90
009990,True,False,True,305,10,89
010000,True,False,True,305,11,87
010010,True,False,True,305,11,90
010020,True,False,True,305,14,90
010030,True,False,True,305,14,98
010040,True,False,True,305,13,104
010050,True,False,True,305,14,104
010060,True,False,True,300,14,102
010070,True,False,True,797,17,107
010080,False,False,True,25,18,104
010090,True,False,True,40,23,111
010100,True,False,True,85,32,144
010110,False,True,True,25,49,254
010120,True,True,True,46,113,110
010130,True,True,True,114,329,148
010140,True,True,True,422,2046,239
010150,False,False,True,17,15,304
010160,False,False,True,21,23,461
010170,True,False,True,60,33,748
010180,True,True,True,510,87,2094
010190,False,False,True,0,0,16305
010200,False,False,True,0,0,12657
010210,False,False,True,0,0,627
010220,False,False,True,0,0,6369
010230,False,False,True,0,0,720
010240,False,False,True,0,0,12662
010250,False,False,True,0,0,74
010260,False,False,True,0,0,200
010270,False,False,True,0,0,79
010280,False,False,True,0,0,201
010290,False,False,True,0,1,523
010300,False,False,False,0,2,0
010310,False,False,False,0,3,0
010320,False,False,False,0,2,16
010330,False,False,False,0,6,10
010340,False,False,True,0,11,69
010350,False,False,True,0,19,148
010360,False,False,True,0,29,327
010370,False,True,True,0,66,547
010380,False,True,True,0,161,2696
010390,False,False,True,0,0,1381
010400,False,False,False,0,0,0
010410,False,False,False,10,0,0
010420,False,False,True,11,6,119
010430,False,False,True,11,1,183
010440,False,False,True,27,3,330
010450,True,False,True,59,11,2199
010460,True,False,True,96,13,667
010470,True,False,True,139,22,8627
010480,True,True,True,303,40,172
010490,True,False,True,449,33,108
010500,True,False,True,449,37,73
010510,True,False,True,449,39,65
010520,True,True,True,520,58,54
010530,False,True,True,33,60,71
010540,False,True,True,29,143,84
010550,True,True,True,64,364,101
010560,True,True,True,96,1104,121
010570,True,True,True,74,905,125
010580,True,False,True,185,0,180
010590,False,False,True,0,0,848
010600,False,False,False,6,1,13
010610,False,False,False,8,2,20
010620,False,False,False,4,0,0
010630,False,False,False,8,0,0
010640,False,False,False,4,0,1
010650,False,False,False,8,1,5
010660,False,False,False,0,29,0
010670,False,False,False,0,0,0
010680,False,False,False,0,0,0
010690,False,False,False,0,0,0
010700,False,False,False,0,0,0
010710,False,True,False,30,61,0
010720,False,True,False,35,42,11
010730,True,True,False,92,61,0
010740,True,True,False,228,162,0
010750,True,True,False,328,191,0
010760,True,True,False,326,153,0
010770,True,True,False,326,118,0
010780,True,True,False,326,106,0
010790,True,True,False,326,82,0
010800,True,True,False,326,77,0
010810,True,True,False,326,64,0
010820,True,True,False,326,55,0
010830,True,True,False,326,52,0
010840,True,True,False,326,43,0
010850,True,True,False,326,41,0
010860,True,False,False,326,23,0
010870,True,False,False,326,12,11
010880,True,False,False,326,16,8
010890,True,False,False,326,21,7
010900,True,False,False,326,26,9
010910,True,False,False,326,32,9
010920,True,False,False,326,22,12
010930,True,False,False,326,22,17
010940,True,False,False,326,30,23
010950,True,False,False,326,22,34
010960,True,False,True,326,18,49
010970,True,False,True,391,23,71
010980,True,False,True,2117,21,123
010990,False,False,True,20,25,251
011000,True,False,True,56,19,371
011010,True,False,True,225,39,1026
011020,False,True,True,0,87,9347
011030,False,True,False,0,307,0
011040,False,True,False,0,897,16
011050,False,False,True,0,11,80
011060,False,False,True,0,19,444
011070,False,True,True,0,47,657
011080,False,True,False,0,116,0
011090,False,True,False,0,658,0
011100,False,False,False,0,0,0
011110,False,False,False,0,0,0
011120,False,False,False,0,0,0
011130,False,False,False,18,0,0
011140,False,False,True,9,0,55
011150,False,False,True,14,0,75
011160,False,False,True,38,0,103
011170,True,False,True,65,0,192
011180,True,False,True,172,0,390
011190,True,False,True,302,0,592
011200,True,False,True,302,0,1013
011210,True,False,True,302,0,4231
011220,True,False,True,302,0,869
011230,True,False,True,302,0,3117
011240,True,False,True,302,0,867
011250,True,False,True,302,0,533
011260,True,False,True,302,0,149
011270,True,False,True,302,0,144
011280,True,False,True,302,0,143
011290,True,False,True,302,0,233
011300,True,False,True,302,0,1531
011310,True,False,True,302,0,1778
011320,True,False,True,302,0,2762
011330,True,False,True,302,0,2420
011340,True,False,True,302,0,1920
011350,True,False,True,302,0,980
011360,True,False,True,302,0,427
011370,True,False,True,302,0,343
011380,True,False,True,302,0,303
011390,True,False,True,302,0,296
011400,True,False,True,302,0,293
011410,True,False,True,302,0,293
011420,True,False,True,280,0,290
011430,True,False,True,950,0,358
011440,False,False,True,27,0,443
011450,True,False,True,44,0,554
011460,True,False,True,96,0,1008
011470,False,False,True,30,0,3680
011480,False,False,True,37,0,13639
011490,True,False,True,138,0,3841
011500,True,False,True,514,1,1603
011510,False,False,True,17,0,3213
011520,False,False,True,20,0,67
011530,False,False,True,37,0,84
011540,False,False,True,13,15,725
011550,False,False,True,20,5,798
011560,False,False,True,28,7,1933
011570,False,False,True,35,1,3432
011580,True,False,True,44,0,10375
011590,True,False,True,42,0,13391
011600,True,False,True,42,0,13391
011610,True,False,True,42,0,13427
011620,True,False,True,42,0,13418
011630,True,False,True,42,0,13391
011640,True,False,True,42,0,13402
011650,True,False,True,42,0,13660
011660,True,False,True,42,0,13391
011670,True,False,True,42,0,13391
011680,True,False,True,42,0,13391
011690,True,False,True,42,1,13391
011700,True,False,True,42,2,13391
011710,True,False,True,42,3,13391
011720,True,False,True,42,5,13391
011730,True,False,True,42,6,13391
011740,True,False,True,42,6,13395
011750,True,False,True,42,8,13737
011760,True,False,True,42,7,13455
011770,True,False,True,42,11,13391
011780,True,False,True,42,15,13391
011790,True,False,True,42,18,13391
011800,True,False,True,42,18,13391
011810,True,False,True,42,20,13391
011820,True,False,True,42,15,13391
011830,True,False,True,42,22,13391
011840,True,False,True,42,19,13391
011850,True,False,True,42,22,13391
011860,True,False,True,42,24,13391
011870,True,False,True,42,23,13391
011880,True,False,True,42,23,13391
011890,True,False,True,46,22,10369
011900,True,False,True,61,1,3776
011910,True,False,True,65,0,2973
011920,True,False,True,146,2,2956
011930,True,True,True,330,68,4060
011940,True,False,True,3033,0,4523
011950,False,False,True,30,0,1219
011960,False,False,True,22,0,646
011970,True,True,True,67,130,885
011980,False,True,True,25,123,487
011990,True,True,True,56,492,1260
012000,True,True,True,72,1207,2903
012010,True,False,True,117,0,8796
012020,True,False,True,137,0,12061
012030,True,True,True,137,1394,12061
012040,True,True,True,137,972,12061
012050,True,True,True,137,621,12179
012060,True,True,True,137,493,12225
012070,True,True,True,137,335,12383
012080,True,True,True,137,263,12538
012090,True,True,True,137,236,12770
012100,True,True,True,137,149,13238
012110,True,True,True,137,146,16664
012120,True,False,True,137,0,12176
012130,True,False,True,137,0,12463
012140,True,False,True,137,0,15288
012150,True,False,True,137,0,12061
012160,True,True,True,137,89,12061
012170,True,True,True,137,120,12061
012180,True,True,True,137,108,10304
012190,True,True,True,136,134,4672
012200,True,True,True,264,196,3983
012210,True,False,True,1115,0,3850
012220,True,False,True,63,0,4049
012230,True,False,True,139,0,5273
012240,False,False,True,0,0,4335
012250,False,False,False,0,0,0
012260,False,True,True,12,86,2045
012270,False,True,True,23,77,7573
012280,False,False,True,28,0,4418
012290,True,False,True,66,0,2057
012300,True,False,True,80,0,4065
012310,True,False,True,127,0,11648
012320,True,False,True,128,0,11669
012330,True,False,True,128,0,11669
012340,True,False,True,128,0,11669
012350,True,False,True,128,0,11669
012360,True,False,True,128,0,11669
012370,True,False,True,128,0,11669
012380,True,False,True,128,0,11669
012390,True,False,True,128,0,11669
012400,True,False,True,128,0,11669
012410,True,False,True,128,0,11669
012420,True,False,True,128,0,11691
012430,True,False,True,128,0,11900
012440,True,False,True,128,0,11669
012450,True,False,True,128,0,12149
012460,True,False,True,128,0,14144
012470,True,False,True,128,0,20424
012480,True,False,True,128,0,13529
012490,True,False,True,128,0,11669
012500,True,False,True,128,0,11669
012510,True,False,True,128,0,11669
012520,True,False,True,128,0,11669
012530,True,False,True,128,0,11669
012540,True,False,True,128,0,11669
012550,True,True,True,128,470,11669
012560,True,True,True,128,871,11669
012570,True,True,True,128,661,11669
012580,True,True,True,128,488,12281
012590,True,True,True,128,390,12436
012600,True,True,True,128,181,12282
012610,True,True,True,128,260,18424
012620,True,True,True,128,219,11669
012630,True,True,True,128,177,11360
012640,True,True,True,128,146,5902
012650,True,True,True,225,158,4462
012660,True,True,True,795,231,4420
012670,True,True,True,60,990,4854
012680,True,False,True,113,0,8760
012690,False,False,False,0,0,0
012700,False,False,True,21,15,119
012710,False,False,True,34,12,80
012720,True,False,True,53,17,88
012730,True,False,True,162,10,119
012740,True,False,True,334,13,120
012750,True,False,True,334,23,120
012760,True,False,True,334,28,132
012770,True,False,True,334,28,117
012780,True,False,True,322,23,106
012790,True,False,True,1691,31,131
012800,False,True,True,9,44,174
012810,False,True,True,32,67,245
012820,True,True,True,90,145,656
012830,False,False,True,23,14,41
012840,True,False,True,40,17,45
012850,True,False,True,45,27,43
012860,True,True,True,136,44,47
012870,True,True,True,720,62,59
012880,False,True,True,23,85,77
012890,True,True,True,41,102,102
012900,True,True,True,47,155,152
012910,False,False,False,31,0,0
012920,True,False,False,51,0,0
012930,True,False,False,116,0,0
012940,True,False,False,304,0,0
012950,True,False,True,339,0,364
012960,True,False,True,339,0,1253
012970,True,False,True,339,0,1205
012980,True,False,True,339,0,2554
012990,True,False,True,339,0,7809
013000,True,False,True,339,0,160
013010,True,False,True,339,27,916
013020,True,False,True,339,25,901
013030,True,False,True,339,17,901
013040,True,False,True,339,0,901
013050,True,False,True,339,0,901
013060,True,False,True,339,0,901
013070,True,False,True,339,1,901
013080,True,False,True,336,6,908
013090,True,False,True,851,24,1145
013100,True,False,True,77,32,145
013110,True,True,False,138,71,0
013120,True,False,True,170,30,1829
013130,False,False,True,7,2,12261
013140,False,False,True,6,1,81
013150,False,False,False,15,0,18
013160,False,False,False,22,0,15
013170,False,False,False,35,0,21
013180,True,False,False,84,3,16
013190,True,False,False,160,1,24
013200,True,False,True,410,6,291
013210,True,False,True,409,4,290
013220,True,False,True,410,0,290
013230,True,False,True,410,11,290
013240,True,False,True,410,0,466
013250,True,False,True,410,5,811
013260,True,False,True,410,0,659
013270,True,False,True,410,8,678
013280,True,False,True,410,2,743
013290,True,False,True,410,5,636
013300,True,False,True,410,9,134
013310,True,False,True,410,18,75
013320,True,False,True,410,3,55
013330,True,False,True,410,10,55
013340,True,False,True,410,22,55
013350,True,False,True,410,8,55
013360,True,True,True,410,54,55
013370,True,True,True,410,54,55
013380,True,True,True,410,52,55
013390,True,True,True,410,63,57
013400,True,True,True,410,54,58
013410,True,True,True,410,52,52
013420,True,True,True,410,57,45
013430,True,True,True,410,56,55
013440,True,True,True,410,44,61
013450,True,True,True,410,65,62
013460,True,True,True,410,64,215
013470,True,True,True,410,68,204
